time,more aversion,less aversion,neutrality
0.0,1.6510836586593098,1.3837909867582545,1.144050874241273
0.08333333333333331,1.6486072808091061,1.3824073341367586,1.1430213314087394
0.16666666666666663,1.6481906491682068,1.3824687896248733,1.1433797678497484
0.25,1.6484342111124775,1.382671267448239,1.14329929913751
0.33333333333333326,1.648825993456351,1.3825670248101283,1.1435953949860953
0.41666666666666674,1.648636147020812,1.3832012522705388,1.1435262895248879
0.5,1.649123474633672,1.3839366121518268,1.1437303773707395
0.5833333333333333,1.6497276280790834,1.384774575419703,1.143901347051677
0.6666666666666665,1.6492398221348241,1.3853888255551554,1.1435917586472943
0.75,1.6494431591527148,1.385512712337166,1.1438738959187857
0.8333333333333335,1.649328974772626,1.3861953874435315,1.1438286023870388
0.9166666666666664,1.6492749850776547,1.3866688203730195,1.1445063402760114
1.0,1.6498973814777753,1.3865055103884287,1.144959008417005
1.0833333333333335,1.6503829270766905,1.3867621580591292,1.1448814177493376
1.1666666666666665,1.6510956359110265,1.3867148867619523,1.1454336939774699
1.25,1.6511342500913277,1.3864242081345044,1.1457316135652655
1.333333333333333,1.6500403822044338,1.385819135718227,1.1453256541852321
1.4166666666666667,1.650097142730396,1.385053363810597,1.145229194118211
1.5,1.6509757457920058,1.3854313532909548,1.1455972294168748
1.583333333333333,1.6508433812495797,1.3855529554527557,1.1458128942939976
1.666666666666667,1.6512996144352527,1.3857608112437971,1.1453748423921528
1.75,1.65104049385882,1.3857452376043093,1.1458763207651592
1.8333333333333328,1.651341064419724,1.3854340856049276,1.1462719318710797
1.916666666666667,1.651798886725266,1.3857274801029444,1.1463888724102578
2.0,1.651420006849353,1.3853110694533874,1.1466290190847994
2.083333333333332,1.6516672066196327,1.385604796589741,1.146912371682295
2.166666666666667,1.6516519368252123,1.3855147805374253,1.1472175375439997
2.25,1.6521337940543863,1.385963812163209,1.1470958887162794
2.333333333333333,1.6516435188916572,1.3865736674006097,1.146918827190957
2.4166666666666665,1.6518471241867778,1.3870298629193551,1.147671224780789
2.5,1.6513342958815245,1.3869719762397992,1.1471821170720171
2.583333333333333,1.651485856498683,1.3866464927876474,1.1473519368239413
2.666666666666666,1.6519966911252713,1.3870082747817472,1.1466754500208536
2.75,1.6522755448613013,1.386158487957984,1.1467883388338764
2.8333333333333335,1.65277350475236,1.385787739757971,1.1468969657170067
2.916666666666666,1.6532151573352045,1.3859640473212638,1.1469738468967834
3.0,1.6531512657162988,1.385363742210736,1.1471984043984234
3.0833333333333335,1.6532977029989773,1.385408894654517,1.147148373947395
3.166666666666666,1.65395149138788,1.385524655520961,1.1476486343140464
3.25,1.6541025843830588,1.3855748237751329,1.1479921330092826
3.333333333333334,1.6545433175449453,1.38478411002785,1.148010628512004
3.416666666666666,1.6535756127797603,1.3842814464369617,1.1484653041592534
3.5,1.653999153410737,1.384829832540309,1.1488428883619886
3.583333333333334,1.6537530935605602,1.3850437277189411,1.1489327446674154
3.6666666666666656,1.653285154183905,1.385138584275747,1.1495971732574504
3.75,1.653225576753976,1.3850187435965473,1.149849655180175
3.833333333333334,1.6535632643944262,1.3851698968516108,1.1497129133103139
3.9166666666666656,1.6536776915375344,1.3854748601844733,1.150052051518544
4.0,1.6541635892013482,1.3857341947192585,1.1498522272883875
4.083333333333334,1.6545919072930642,1.384317014960025,1.1502568575258167
4.166666666666664,1.6550517001474918,1.3845543425776208,1.149969728627467
4.25,1.6549012032038208,1.384348793378929,1.1496729779140609
4.333333333333334,1.653751742786924,1.3837873526554532,1.1499564000245117
4.416666666666664,1.6539574242283477,1.383251084073065,1.1504855100489013
4.5,1.6545731926243907,1.3836577569142503,1.1505392105037828
4.583333333333333,1.6533870485890252,1.383659315212677,1.150868404380618
4.666666666666666,1.6527331869151418,1.3832564043952977,1.151365496078229
4.75,1.6530118059376535,1.3828915729284548,1.1513844983599606
4.833333333333333,1.6520348105122737,1.381620561488354,1.1502575450661277
4.916666666666666,1.6511039062758066,1.3819382125055732,1.1507398796364035
5.0,1.6515840204515468,1.3818481056931484,1.1509030927319894
5.083333333333333,1.6513986800345597,1.3822008225808253,1.1517027323442455
5.166666666666666,1.651624867789444,1.3817828783146404,1.1520698359229165
5.25,1.6506576605218124,1.3817702821793543,1.1522358262403607
5.333333333333332,1.6511085519606472,1.38203509208902,1.152039099423554
5.416666666666667,1.6513904106681425,1.381517115531612,1.1523494418331302
5.5,1.651244896947644,1.3818135269065857,1.1522286530749706
5.583333333333333,1.6495489360881723,1.3819744060415693,1.1518006143398931
5.666666666666667,1.6496007075681305,1.381182537439211,1.151794045491728
5.75,1.649933916602704,1.3804625853753665,1.1513397875492497
5.833333333333332,1.6501645981892779,1.380308208287685,1.1510587827282428
5.916666666666667,1.6494487351420233,1.379262230817645,1.1515073894634562
6.0,1.6492495270154928,1.3786174369503794,1.1515649114202422
6.083333333333332,1.648656562351056,1.3789180693520517,1.1511163463675311
6.166666666666667,1.6477168326446205,1.3777283604877388,1.1513062190076633
6.25,1.6470486947905385,1.3773287290970384,1.1509544040657942
6.333333333333332,1.645797978880061,1.3769174899194718,1.1504421765461905
6.416666666666668,1.6450191252229873,1.3765945083678757,1.1493615266025423
6.5,1.6436791058011122,1.3760532599210962,1.149587925067593
6.583333333333332,1.642414460931628,1.3760118330670834,1.1493554141913112
6.666666666666668,1.6413524098183623,1.375508173649951,1.1498651565834042
6.75,1.6409555956221886,1.3750841280720016,1.1500699651744002
6.833333333333332,1.6409873110501265,1.3741979650449445,1.1504135577614079
6.916666666666668,1.6412294077728093,1.3741265005168548,1.150473387498514
7.0,1.6405061766093783,1.3743611707647445,1.1500167907709733
7.083333333333332,1.640425316812119,1.3737404472150552,1.1500386323117067
7.166666666666668,1.6381664463177685,1.3735216370573309,1.149647031502717
7.25,1.6381351908628423,1.37247246026089,1.1491496513724428
7.333333333333331,1.6371561071566572,1.3725622539985214,1.149262372213219
7.416666666666668,1.6355092011856769,1.372619329374429,1.149529887668027
7.5,1.6358999220844657,1.3720283839253946,1.1493596659325462
7.583333333333331,1.6345734793340863,1.3721803708652311,1.1493289831137288
7.666666666666668,1.6348081574304338,1.3711044456229982,1.1494910925448434
7.75,1.633985806333266,1.3706338947601358,1.1484923532194355
7.833333333333331,1.633794197893976,1.3705213612314837,1.1487272307336605
7.916666666666668,1.632669187302183,1.3702223875665902,1.149128874399998
8.0,1.6333898967830838,1.3695789546110522,1.1489257504124146
8.083333333333329,1.6327225255700941,1.3684590481605967,1.148807701543786
8.166666666666668,1.6324462235948365,1.3683717154595367,1.1488782405385418
8.25,1.6322983605034693,1.3679111130382318,1.1493730724707363
8.333333333333329,1.6311680131383821,1.3670057774366426,1.1490325989951893
8.416666666666668,1.6311986497837314,1.3659262205234417,1.1486622599573804
8.5,1.6310966007785181,1.365795319280495,1.1489872075878977
8.583333333333329,1.6295426823718369,1.3659015741882987,1.1483346882393826
8.666666666666668,1.6290230435593616,1.3658927116789363,1.1482525273536164
8.75,1.6286204125151895,1.365121007779491,1.1481837427709334
8.833333333333329,1.6284313958923289,1.3650808518861643,1.1478918558891853
8.916666666666668,1.628666622296394,1.3653835504971308,1.1480614802159388
9.0,1.6278798245524149,1.3653556830673184,1.1479844290043246
9.083333333333329,1.6264808115580656,1.3653185574410913,1.1479130125033103
9.166666666666666,1.6268493674568825,1.3651621005420573,1.1478865743253945
9.25,1.6262817573536843,1.3656398263306273,1.1475141491618595
9.333333333333332,1.626056131612758,1.3652139055137489,1.146826129818177
9.416666666666666,1.6249546184852095,1.3647964771811107,1.1464254242718364
9.5,1.6249887557205087,1.3649256815439885,1.1461947275247535
9.583333333333332,1.6242920730929413,1.3646047025877064,1.14619184794498
9.666666666666666,1.624746496733718,1.3638521085632025,1.1457703577692786
9.75,1.6237533360102288,1.3624408354517397,1.1462354769885528
9.833333333333332,1.6228527057572981,1.362318677586997,1.145917880751121
9.916666666666666,1.6225598464231819,1.3628558521278031,1.1459476175418752
10.0,1.6221553761906853,1.362310625114465,1.145094642058959
10.083333333333332,1.6222968197347638,1.3625656565360031,1.1445923438619194
10.166666666666666,1.6215376845899534,1.362249729463098,1.1448829368038793
10.25,1.6210676411201885,1.3610296979577825,1.1440716015176018
10.333333333333332,1.6200835561830897,1.3609243849905472,1.1438474651322958
10.416666666666666,1.6184234253969996,1.360316298059306,1.143114577697257
10.5,1.6183064425337215,1.3596462426346723,1.1431997120009174
10.583333333333332,1.6162174588118268,1.3592800832441385,1.142249299456545
10.666666666666664,1.6155243625359152,1.3584825316218612,1.1424223788681138
10.75,1.6149004920402614,1.3572752227563258,1.1419879328794296
10.833333333333334,1.6147734867828096,1.357168634382835,1.1416944765530266
10.916666666666666,1.614321740713516,1.3570677031349379,1.1410307152930164
11.0,1.6131281139930076,1.3572595296435492,1.1405302810085645
11.083333333333334,1.6115019387598764,1.3571648174963118,1.1398938776621461
11.166666666666666,1.6110544093404233,1.356967160342367,1.139736895205992
11.25,1.610196671827029,1.356589146729253,1.1395424247733195
11.333333333333334,1.6095902478158253,1.3553249558396718,1.1388810147793589
11.416666666666666,1.6084476221339201,1.3541531651962824,1.138390818322076
11.5,1.6067108211437022,1.3528860264117,1.1378052467620108
11.583333333333334,1.6055502357247706,1.351703763365058,1.1376457507672673
11.666666666666664,1.6045524687404755,1.3522143630964751,1.1374392834597724
11.75,1.6035918883307259,1.3523703845013357,1.13676101702936
11.833333333333334,1.6024159826455056,1.35293644602665,1.1367228718538878
11.916666666666664,1.6009749250071896,1.3519054410703066,1.13637141736548
12.0,1.5998464580345615,1.3515369280862772,1.1351539788046445
12.083333333333334,1.5992354176359025,1.350286316735982,1.134354066158608
12.166666666666664,1.5984447469893555,1.3501022567889982,1.1347136470783348
12.25,1.597258051625154,1.349155265019659,1.1333652929973048
12.333333333333334,1.5954802240536972,1.3490574630952075,1.1337009078637565
12.416666666666664,1.5951361399255428,1.3478430320460835,1.133338627846969
12.5,1.5944723227891044,1.3464116261370165,1.132569337630913
12.583333333333334,1.5923734229610838,1.344982156417996,1.1319700400219679
12.666666666666664,1.5920946988481097,1.3432766033922086,1.1316992465396623
12.75,1.5904680580331263,1.3416400266583872,1.1306959674741934
12.833333333333336,1.5887020064985455,1.3404468597072494,1.1308435743924998
12.916666666666664,1.587775901857833,1.3399113003757015,1.1300495137214763
13.0,1.587574060345218,1.3390749728028215,1.1298668613166214
13.083333333333336,1.5868050544650163,1.3390084922524579,1.1293376625569618
13.166666666666664,1.5867887783015133,1.3378803338177105,1.129004889175156
13.25,1.5860652047175532,1.33720970442709,1.1283068259035394
13.333333333333336,1.5839553968430504,1.337061201667852,1.1280946016151494
13.416666666666664,1.5826231987884847,1.3358874057822587,1.1275785718741045
13.5,1.5814650004281186,1.334848654769062,1.1270991988709025
13.583333333333336,1.58011328294763,1.3341868731016617,1.1265249743761225
13.666666666666664,1.5785809679324931,1.332627795644142,1.1258382479218452
13.75,1.5774002510897,1.3318278627731246,1.1250880003265182
13.833333333333336,1.577025963858156,1.3316030878037015,1.1236043819753287
13.916666666666664,1.5751663631248223,1.330927310055207,1.1231265151797114
14.0,1.5731641741160638,1.3313314595880437,1.1229281746192759
14.083333333333336,1.5724711348904645,1.3305385089059318,1.122369913522781
14.166666666666664,1.5697100490919758,1.3300128063608192,1.1216001585230855
14.25,1.567350186548529,1.3290393891698147,1.1208510667836231
14.333333333333336,1.5665659822651492,1.3280844229506312,1.1204616170680033
14.416666666666663,1.5645504132315173,1.3272810251992524,1.119405365015526
14.5,1.5637612056681933,1.326800099221694,1.1189213494878776
14.583333333333336,1.5628688888746098,1.326365488622213,1.1183768720644685
14.666666666666663,1.5613548119814744,1.3261483790185675,1.1184718429555993
14.75,1.5604382648726485,1.3257248975196645,1.117761579103948
14.833333333333336,1.559091689273201,1.32479093001564,1.1168388695475924
14.916666666666663,1.5587684116171159,1.3239774055664213,1.11614796077981
15.0,1.5589595340066675,1.3230640483826819,1.1153711696439568
15.083333333333336,1.5576901169468358,1.3224350271526255,1.1151042198644947
15.166666666666663,1.5571135777475094,1.3220681665209326,1.1142183228859945
15.25,1.556294699943534,1.3207780984194724,1.1139408877151329
15.333333333333336,1.5546198677702052,1.3199963284256546,1.1142077736463345
15.416666666666663,1.5536553187155897,1.3182967184673222,1.1127962114139998
15.5,1.553309544254857,1.316706574172432,1.1124841907601783
15.583333333333336,1.5511898496319882,1.3156225270743567,1.112378112709293
15.666666666666663,1.5509118545744516,1.314529023636222,1.1115453215070903
15.75,1.549636402768595,1.3133141038433487,1.111171227995318
15.833333333333336,1.5481386684971936,1.3129533084994858,1.1111757210901307
15.916666666666663,1.545561740018848,1.312811097827043,1.110029799976835
16.0,1.5440808800092833,1.3110184742077515,1.108987163618863
16.083333333333336,1.542287327125235,1.3106807874508906,1.1085506068319324
16.166666666666657,1.5393439415064278,1.3097973387770077,1.1075464667795454
16.25,1.5384987466848539,1.3078940199153295,1.1063539903666837
16.333333333333336,1.537960506741642,1.3069785360651112,1.1060754337585401
16.416666666666657,1.5356260615945798,1.3054643756569666,1.104608089768207
16.5,1.534875468888214,1.304969582748783,1.1040485633827182
16.583333333333336,1.5329871371749884,1.3042858933051842,1.1042853551538556
16.666666666666657,1.5314862215343448,1.3031908509008996,1.102711127923684
16.75,1.5299762642509664,1.3022503631247622,1.1013949153628328
16.833333333333336,1.5285599942788466,1.3003591978636357,1.1009643047763833
16.916666666666657,1.527445627881108,1.2994951269705526,1.1005808070299887
17.0,1.5247829043503125,1.2981992789101386,1.0990358916572536
17.083333333333336,1.5226845135130478,1.2968823864097867,1.0987205277761014
17.166666666666657,1.5215848367725733,1.2959080174094209,1.0986023463714276
17.25,1.5196447415812648,1.2947064660734442,1.0983063315451214
17.333333333333336,1.5174737305885078,1.2929487417058736,1.0969675762214959
17.416666666666657,1.5144337634505158,1.292340653898377,1.0970983762119269
17.5,1.5120978091043773,1.2909818894331295,1.0972201219541595
17.583333333333336,1.511055881691363,1.2896972958121071,1.0957910774881454
17.666666666666657,1.5087976019513558,1.2880714311368937,1.0942064397565208
17.75,1.5078118585389777,1.2870102600926703,1.0936519559182207
17.833333333333336,1.507559122535084,1.2862210924200108,1.0927791874907757
17.916666666666657,1.504462214692654,1.2855106868189268,1.0931481125029034
18.0,1.5026129626856242,1.283619433743471,1.092290274549995
18.083333333333336,1.5018574236165747,1.2826061907409514,1.0907094050290753
18.166666666666657,1.5011971829985011,1.2814763623508263,1.0901397822502379
18.25,1.4993040234418487,1.2803016106609781,1.0891674723762508
18.333333333333332,1.4978631790064623,1.2793734043315932,1.0891957652819746
18.416666666666664,1.4961201456210793,1.2779695935591107,1.0891050881303859
18.5,1.494687644981007,1.2754007239315586,1.0886303148747933
18.583333333333332,1.4926941953818575,1.2740584815024558,1.0875165121077786
18.666666666666664,1.4916898196338841,1.2726882391697796,1.0865621054214964
18.75,1.489953069324511,1.2718274744221374,1.0853520124619689
18.833333333333332,1.4873150678932667,1.2702188922648883,1.083857620754293
18.916666666666664,1.4857857409002633,1.2689069235707044,1.0828904826736523
19.0,1.4833696548249888,1.2681244678611223,1.0825456764833365
19.083333333333332,1.4817271091095319,1.2666082857627412,1.0815261908142344
19.166666666666664,1.480687054758678,1.2646001551050663,1.0810943488773745
19.25,1.4781818944178815,1.2631684563521934,1.0799223816284085
19.333333333333332,1.476023340324226,1.2621914734755215,1.077969781737629
19.416666666666664,1.4746021024209066,1.2614013620961304,1.075964544964826
19.5,1.4723851595943838,1.2602885588110564,1.0747764571631513
19.583333333333332,1.4705732594753484,1.258333425734208,1.0737882620783121
19.666666666666664,1.4672646714859923,1.2564178069570116,1.0732261170030932
19.75,1.4644594940439586,1.255706697979318,1.072497338153506
19.833333333333332,1.4626029795420286,1.2539992515293614,1.0715938884600826
19.916666666666664,1.460492554591022,1.2533101569346632,1.0706589214084279
20.0,1.4574402101225208,1.251983002329687,1.0695482356067805
